root_id,primary_type
25490,SA_DMT_DMetaN_12
25491,T1
25492,CB2002
25493,SMP018
25494,LT47
25495,PS099a
25496,BM_InOm
25497,TmY10
25498,JO-EVM
25499,KCg-m
25500,AN_AVLP_PVLP_1
25501,SA_DMT_DMetaN_12
25502,ocellar_retinula_cell
25503,CB1958
25504,Li17
25505,Tm1
25506,PLP035
25507,Tm32
25508,T5a
25509,LC17
25510,LC17
25511,LC16
25512,Tm5f
25513,T5b
25514,Pm02
25515,R1-6
25516,L2
25517,L5
25518,T1
25519,L1
25520,Mi15
25521,R7
25522,CB2685
25523,C3
25524,L1
25525,L5
25526,TmY9q
25527,L1
25528,T4a
25529,LPi05
25530,Mi2
25531,Tm5e
25532,Sm09
25533,Mi9
25534,Dm2
25535,Dm15
25536,Mi9
25537,Sm01
25538,CB3206
25539,Tm33
25540,Dm2
25541,T4d
25542,R1-6
25543,C2
25544,PFNm
25545,Mi4
25546,R1-6
25547,T1
25548,T4c
25549,Sm16
25550,Tm2
25551,Tm31
25552,Tm36
25553,T1
25554,Sm15
25555,Tm20
25556,Tm1
25557,Mi15
25558,Mi1
25559,Tm5e
25560,L1
25561,Mi9
25562,L2
25563,Dm15
25564,PFNm
25565,Tm20
25566,R1-6
25567,TmY9q
25568,R1-6
25569,Tm37
25570,Tm1
25571,R7
25572,Tm1
25573,R8
25574,LCe02
25575,L3
25576,R1-6
25577,R1-6
25578,Tm1
25579,T4c
25580,Tm37
25581,Sm01
25582,LPi04
25583,T4d
25584,L1
25585,L2
25586,R1-6
25587,Lawf1
25588,vDeltaF
25589,Tm2
25590,Mi2
25591,R7
25592,R1-6
25593,T1
25594,T1
25595,Dm11
25596,KCg-m
25597,R1-6
25598,L2
25599,AN_GNG_159
25600,L3
25601,R8
25602,CB0989
25603,T1
25604,C2
25605,BM_InOm
25606,Mi4
25607,L2
25608,Tm16
25609,Tm21
25610,LPi04
25611,Tm3
25612,R1-6
25613,R8
25614,Tm21
25615,Mi1
25616,L1-3
25617,T1
25618,T4c
25619,Dm3v
25620,R7
25621,FS1A
25622,Mi2
25623,Mi1
25624,Mi15
25625,R1-6
25626,R1-6
25627,R1-6
25628,Tm9
25629,Tm1
25630,R8
25631,Pm01
25632,KCab
25633,L5
25634,Dm2
25635,Mi15
25636,Tm20
25637,Mi13
25638,R8
25639,Tm1
25640,L5
25641,R1-6
25642,R1-6
25643,R8
25644,R1-6
25645,L1
25646,Mi9
25647,T4c
25648,L3
25649,R1-6
25650,Mi15
25651,Mi15
25652,R7
25653,L4
25654,Tm1
25655,L2
25656,Tm27
25657,Tm3
25658,Tm2
25659,Tm3
25660,Tm21
25661,Tm9
25662,AN_multi_29
25663,Mi4
25664,L1
25665,Tm21
25666,Dm3p
25667,Tm3
25668,T4d
25669,Mi4
25670,Dm3q
25671,L1
25672,T1
25673,KCg-m
25674,vDeltaF
25675,Tm3
25676,KCapbp-m
25677,Dm3q
25678,T4c
25679,Mi15
25680,T4d
25681,LPi04
25682,Dm11
25683,Mi1
25684,C3
25685,R7
25686,Tm31
25687,R8
25688,Tm2
25689,Tm9
25690,Tm2
25691,L4
25692,T4d
25693,Mi1
25694,Dm4
25695,L2
25696,SAD010
25697,T4c
25698,CB2996
25699,PFR
25700,JO-EVM
25701,PFNm
25702,TmY31
25703,Li05
25704,LHAV3k5
25705,LC12
25706,T5a
25707,CB2932
25708,CB2294
25709,TmY15
25710,T4b
25711,SMP204
25712,AOTU050b
25713,KCab
25714,KCab
25715,Mi14
25716,Li07
25717,Li22
25718,CB3126
25719,KCapbp-ap2
25720,Li17
25721,Y11
25722,TmY31
25723,mAL
25724,ocellar_retinula_cell
25725,CB1508
25726,CB1479
25727,PS099a
25728,mAL
25729,CB1463
25730,KCg-m
25731,T4a
25732,AN_AVLP_45
25733,T5c
25734,CB1323
25735,CB2153
25736,CB0882
25737,DNge071
25738,Tm4
25739,PS208b
25740,LLPC2
25741,Tm4
25742,KCg-m
25743,LHAV3k3
25744,Tm2
25745,Mi9
25746,Li06
25747,Li17
25748,CB2932
25749,FC2B
25750,Tm4
25751,T3
25752,KCg-m
25753,AOTU050b
25754,KCg-m
25755,Pm02
25756,T5a
25757,Li17
25758,LLPC2
25759,SMP091
25760,SA_DMT_DMetaN_12
25761,T5a
25762,T5b
25763,PS208a
25764,Y11
25765,T5c
25766,Tm5a
25767,CL090_e
25768,Sm20
25769,TmY5a
25770,Y4
25771,SMP091
25772,KCab
25773,KCapbp-ap1
25774,SA_DMT_DMetaN_12
25775,Tm4
25776,CB3206
25777,Mi1
25778,PFNm
25779,Mi1
25780,Tm16
25781,T4c
25782,Tm3
25783,R1-6
25784,LLPC2
25785,Mi9
25786,LPN
25787,Mi4
25788,L4
25789,Mi1
25790,Tm2
25791,Tm5d
25792,Tm9
25793,R1-6
25794,L2
25795,L2
25796,CB2685
25797,Tm9
25798,Sm02
25799,R8
25800,Sm10
25801,R8
25802,Tm27
25803,R1-6
25804,vDeltaF
25805,Tm20
25806,Tm16
25807,vDeltaF
25808,C3
25809,Mi9
25810,L2
25811,Tm9
25812,R1-6
25813,T4c
25814,Mi10
25815,T4c
25816,Tm21
25817,T4d
25818,T4c
25819,Tm1
25820,Tm3
25821,Tm2
25822,Mi9
25823,Mi9
25824,R1-6
25825,Tm1
25826,MeTu3a
25827,Tm27
25828,mAL
25829,C3
25830,R7
25831,LC17
25832,Mi9
25833,R1-6
25834,L2
25835,KCapbp-m
25836,vDeltaF
25837,T1
25838,Tm2
25839,CB2685
25840,R1-6
25841,T4c
25842,Mi1
25843,R1-6
25844,Tm21
25845,Mi9
25846,Tm20
25847,SMP091
25848,Tm21
25849,L2
25850,Mi1
25851,Tm27
25852,Mi9
25853,T4c
25854,CB3657
25855,L1
25856,C3
25857,C2
25858,Dm3q
25859,L2
25860,L3
25861,R1-6
25862,L1
25863,Mi9
25864,TmY9q
25865,Pm01
25866,Pm04
25867,L2
25868,CB2757
25869,LC12
25870,Tm8a
25871,KCab
25872,T5b
25873,T4c
25874,Tm8a
25875,CB0947
25876,Y11
25877,aSP-g2
25878,Tm31
25879,CB3276
25880,L1
25881,AN_multi_28
25882,L1
25883,Y3
25884,AN_AVLP_GNG_9
25885,M_l2PNm15
25886,T4a
25887,KCapbp-ap2
25888,T3
25889,AN_AVLP_26
25890,LPi07
25891,T5a
25892,CB2308
25893,KCg-m
25894,Mi1
25895,Dm2
25896,LLPC2
25897,BM_InOm
25898,R8
25899,MTe53
25900,CB3657
25901,T5a
25902,T5d
25903,Tm4
25904,LLPC3
25905,SMP204
25906,mAL
25907,mAL
25908,DNd03
25909,PFR
25910,SA_DMT_DMetaN_3
25911,KCg-m
25912,T1
25913,T5d
25914,Y3
25915,T4a
25916,T5c
25917,LC12
25918,T4a
25919,T4b
25920,Tm33
25921,CL271
25922,PVLP016
25923,T5c
25924,Tm8a
25925,LC12
25926,AN_multi_28
25927,LLPC2
25928,CB2537
25929,CB1014
25930,BM_InOm
25931,CB1508
25932,T3
25933,AN_GNG_159
25934,CB3126
25935,CB2537
25936,LHPV5b1
25937,ocellar_retinula_cell
25938,CB1508
25939,LAL188
25940,SMP091
25941,Tm8a
25942,T3
25943,T5a
25944,T5a
25945,LHAV3k3
25946,PS098
25947,T5d
25948,L2
25949,T1
25950,R1-6
25951,Dm3q
25952,Sm20
25953,R1-6
25954,Y4
25955,Tm21
25956,Mi1
25957,T4b
25958,L1
25959,Mi4
25960,vDeltaF
25961,L1
25962,Tm1
25963,Dm3p
25964,R8
25965,Mi9
25966,Tm20
25967,KCapbp-m
25968,Tm27
25969,Tm9
25970,L4
25971,R1-6
25972,Tm27
25973,C3
25974,LPi04
25975,PFNm
25976,vDeltaF
25977,Tm20
25978,L2
25979,Pm02
25980,R1-6
25981,Tm7
25982,Sm09
25983,R8
25984,KCapbp-m
25985,L1-3
25986,Tm20
25987,Tm16
25988,R1-6
25989,T1
25990,Tm3
25991,CB1274
25992,R1-6
25993,Tm1
25994,R8
25995,T4c
25996,TuBu09
25997,Li17
25998,ORN_VC3
25999,CB2156
26000,Mi1
26001,T5a
26002,AN_GNG_159
26003,ocellar_retinula_cell
26004,ocellar_retinula_cell
26005,VST2
26006,PS031
26007,Li17
26008,TmY31
26009,CB2139
26010,KCab
26011,CB1508
26012,Y11
26013,mAL
26014,LLPC2
26015,Y3
26016,AN_GNG_181
26017,SMP276
26018,KCab
26019,KCab
26020,T2
26021,T5c
26022,AN_multi_124
26023,Y4
26024,SLP212c
26025,T5d
26026,KCab
26027,Li17
26028,T5b
26029,Li05
26030,LC17
26031,T3
26032,T5a
26033,CB2156
26034,BM_InOm
26035,CB2155
26036,DNge094
26037,CB2756
26038,Tm5a
26039,T5b
26040,Li07
26041,KCab
26042,LPi07
26043,DNg10
26044,SMP513
26045,LPi07
26046,R1-6
26047,SMP093
26048,KCg-m
26049,LC45
26050,CB2996
26051,Li07
26052,LHAV4b1
26053,TmY10
26054,LLPC2
26055,CB1936
26056,Tm8a
26057,T4d
26058,Tm5a
26059,Y11
26060,SMP276
26061,CB0942
26062,aSP-g2
26063,AN_AVLP_26
26064,Li17
26065,CB3248
26066,LHAV4b1
26067,PS098
26068,LHAV4b1
26069,TmY5a
26070,CB2536
26071,ORN_DA1
26072,M_l2PNm15
26073,Tm8a
26074,LLPC3
26075,KCg-m
26076,T5a
26077,CB2536
26078,BM_InOm
26079,CB1014
26080,BM_InOm
26081,LPi07
26082,CB0942
26083,KCapbp-m
26084,Dm3v
26085,Tm2
26086,Dm9
26087,Sm02
26088,DP1l_adPN
26089,Dm2
26090,Lawf1
26091,R1-6
26092,R1-6
26093,Mi4
26094,L2
26095,Tm5e
26096,L2
26097,R1-6
26098,MeTu1
26099,Mi4
26100,T4c
26101,Tm9
26102,R8
26103,Dm3v
26104,R1-6
26105,R8
26106,C2
26107,vDeltaF
26108,Tm27
26109,R8
26110,Tm32
26111,R8
26112,R1-6
26113,Mi9
26114,Mi1
26115,L2
26116,Mi1
26117,L4
26118,R7
26119,Mi10
26120,Tm2
26121,L2
26122,T4d
26123,L2
26124,Dm11
26125,Dm3p
26126,Tm27
26127,Tm20
26128,C2
26129,L1
26130,Pm03
26131,L2
26132,TuBu09
26133,Dm11
26134,CB0436
26135,T4d
26136,FS1A
26137,Dm2
26138,T4d
26139,Mi4
26140,T4d
26141,T4d
26142,Tm9
26143,T4d
26144,T4d
26145,Tm9
26146,T4d
26147,T2a
26148,T4d
26149,T2a
26150,T2a
26151,T2a
26152,T2a
26153,T2a
26154,T2a
26155,T2a
26156,T2a
26157,AVLP243
26158,T2a
26159,T2a
26160,T2a
26161,T2a
26162,T2a
26163,TmY5a
26164,T2a
26165,untyped
26166,T2a
26167,untyped
26168,TmY5a
26169,TmY5a
26170,LHAD1f4c
26171,T2a
26172,T2a
26173,TmY5a
26174,TmY5a
26175,TmY5a
26176,T2a
26177,T2a
26178,T2a
26179,TmY5a
26180,T2a
26181,T2a
26182,TmY5a
26183,T2a
26184,TmY5a
26185,T2a
26186,T2a
26187,TmY5a
26188,T2a
26189,T2a
26190,T2a
26191,T2a
26192,T2a
26193,T2a
26194,T2a
26195,T2a
26196,T2a
26197,T2a
26198,T2a
26199,T2a
26200,T2a
26201,T2a
26202,T4d
26203,Tm21
26204,T4d
26205,T4d
26206,T4d
26207,T4d
26208,Pm05
26209,Tm3
26210,Mi4
26211,Mi15
26212,Tm1
26213,C2
26214,ORN_VM6m
26215,Dm15
26216,L1
26217,R1-6
26218,R8
26219,L4
26220,L3
26221,L2
26222,R1-6
26223,Mi2
26224,Tm21
26225,Tm1
26226,Dm2
26227,Tm5d
26228,R1-6
26229,Dm3q
26230,Dm2
26231,Dm3v
26232,R1-6
26233,Dm11
26234,PFNm
26235,Mi9
26236,LHAV4b1
26237,Tm2
26238,Tm3
26239,Dm3q
26240,Mi4
26241,L5
26242,Pm02
26243,vDeltaF
26244,Tm9
26245,Mi2
26246,AVLP548_f
26247,Tm27
26248,Tm2
26249,TmY9q
26250,Tm2
26251,Sm01
26252,Tm7
26253,Mi9
26254,R8
26255,C2
26256,Mi1
26257,L5
26258,LPi04
26259,Dm3q
26260,ORN_VC3
26261,Y11
26262,Dm4
26263,C3
26264,L1
26265,Tm3
26266,PLP237
26267,R1-6
26268,Tm27
26269,L1
26270,L4
26271,LPi04
26272,C2
26273,T4d
26274,R1-6
26275,Sm06
26276,R1-6
26277,Tm1
26278,Mi15
26279,Sm21
26280,LHAV4b1
26281,Mi15
26282,PFNm
26283,L1
26284,Tm9
26285,R8
26286,Tm1
26287,R1-6
26288,T5c
26289,R8
26290,R1-6
26291,L1
26292,Tm5d
26293,R1-6
26294,Tm7
26295,vDeltaF
26296,Tm9
26297,Tm2
26298,Dm3q
26299,C2
26300,L1
26301,L2
26302,LLPC2
26303,Sm01
26304,L4
26305,Tm5e
26306,PFNm
26307,MeTu1
26308,Tm9
26309,L4
26310,Dm3v
26311,Mi9
26312,Sm16
26313,FS1A
26314,Mi15
26315,T4c
26316,L4
26317,R1-6
26318,R1-6
26319,Mi9
26320,R1-6
26321,LPi04
26322,L4
26323,R1-6
26324,Tm2
26325,PS030
26326,Tm20
26327,R8
26328,KCapbp-m
26329,Tm4
26330,AVLP537
26331,CB2996
26332,T2
26333,KCapbp-ap2
26334,CB1742
26335,KCg-m
26336,LPLC1
26337,T4a
26338,CB0629
26339,T5c
26340,BM_Hau
26341,CB3650
26342,LC10a
26343,T2
26344,AN_multi_18
26345,T5a
26346,CB3061
26347,T5a
26348,ORN_DA1
26349,AN_GNG_181
26350,PLP035
26351,CB2155
26352,LPi07
26353,PS208a
26354,T2
26355,Tm5f
26356,LC10d
26357,CB2756
26358,KCab
26359,LPi07
26360,Dm3q
26361,CB1233
26362,JO-EVM
26363,KCab
26364,CB1038
26365,CB2294
26366,LMt2
26367,CB1681
26368,DNpe033
26369,T4a
26370,TmY5a
26371,Y3
26372,CB1497
26373,LHAV4a6
26374,T4a
26375,CB0942
26376,KCg-m
26377,LPLC4
26378,SMP019a
26379,KCg-m
26380,Y3
26381,LLPC2
26382,mAL
26383,TmY3
26384,T4a
26385,T4a
26386,LC12
26387,CB1066
26388,LC45
26389,CB2756
26390,T5d
26391,Dm10
26392,Li07
26393,T3
26394,SMP044
26395,Y11
26396,AVLP194
26397,BM_InOm
26398,LPi07
26399,CB2853
26400,CB1474
26401,mAL
26402,Tm5f
26403,KCg-m
26404,Li17
26405,CB0571
26406,Sm10
26407,T4b
26408,CB2155
26409,LHPV5g1_a
26410,Pm02
26411,C3
26412,Mi1
26413,Mi9
26414,Tm3
26415,Dm3q
26416,R1-6
26417,mAL
26418,Li17
26419,KCab
26420,Tm9
26421,Tm8a
26422,CB1479
26423,TmY10
26424,TmY20
26425,JO-FDP
26426,PLP113
26427,AN_GNG_136
26428,LHAV4b2
26429,T2
26430,T4a
26431,AN_GNG_37
26432,Tm1
26433,TRN_VP3a
26434,hDeltaL
26435,CB2155
26436,T5c
26437,AN_AVLP_45
26438,KCg-m
26439,AN_GNG_117
26440,T5c
26441,Y4
26442,mAL
26443,CL161a
26444,KCapbp-ap2
26445,CB1903
26446,LC16
26447,T5c
26448,PAL03
26449,ORN_DA1
26450,LT1a
26451,CB1085
26452,CB2987
26453,CB1681
26454,Tm5f
26455,Li07
26456,DNpe012
26457,LC9
26458,Tm4
26459,AN_AVLP_45
26460,mAL
26461,KCab
26462,TmY3
26463,SMP044
26464,KCg-m
26465,mAL
26466,AN_GNG_158
26467,LC16
26468,T5c
26469,SA_DMT_DMetaN_12
26470,T5d
26471,CB1902
26472,TmY5a
26473,T4b
26474,T2
26475,Y11
26476,T5c
26477,T5a
26478,AVLP537
26479,PLP113
26480,T4a
26481,ORN_VC3
26482,LLPC2
26483,Tm8a
26484,SMP091
26485,T4b
26486,AN_AVLP_45
26487,KCg-m
26488,CB2756
26489,T5b
26490,SLP227
26491,CB2002
26492,T4a
26493,Li07
26494,KCg-m
26495,Tm8a
26496,CL128c
26497,DNg50
26498,KCab
26499,PLP067b
26500,LC45
26501,PLP113
26502,KCapbp-m
26503,T3
26504,AN_GNG_181
26505,CB0942
26506,AVLP479
26507,CB1311
26508,T5d
26509,KCapbp-ap2
26510,ORN_DA1
26511,Li17
26512,CL121
26513,Tm4
26514,WED004
26515,BM_InOm
26516,Tm5f
26517,LT1a
26518,LC10c
26519,TmY20
26520,Dm3q
26521,SMP010
26522,Dm3v
26523,Li05
26524,CB1041
26525,T5b
26526,Tm5a
26527,CB1679
26528,DP1l_adPN
26529,TmY5a
26530,LC12
26531,T5b
26532,CB2155
26533,Tm5a
26534,Li05
26535,T5a
26536,aSP-g2
26537,Pm01
26538,Dm3p
26539,Mi9
26540,T1
26541,Tm2
26542,L5
26543,T1
26544,T1
26545,R1-6
26546,Tm27
26547,Mi9
26548,Tm20
26549,Tm20
26550,R1-6
26551,L1
26552,Tm20
26553,Tm27
26554,TmY9q
26555,R8
26556,L1-3
26557,C2
26558,T5b
26559,TmY9q
26560,T4c
26561,Tm9
26562,L3
26563,L1
26564,Dm2
26565,Mi9
26566,Mi2
26567,Sm15
26568,MeTu3a
26569,Tm3
26570,C2
26571,L3
26572,L2
26573,Tm3
26574,R1-6
26575,Mi1
26576,R8
26577,Mi4
26578,R8
26579,Tm20
26580,KCg-m
26581,Mi1
26582,L5
26583,Tm20
26584,Tm9
26585,L1-3
26586,L4
26587,R1-6
26588,L2
26589,MeTu1
26590,Mi2
26591,Tm27
26592,T4d
26593,Mi4
26594,Mi1
26595,R1-6
26596,Tm9
26597,R1-6
26598,L2
26599,LHAV4b2
26600,R1-6
26601,Tm21
26602,R7
26603,C2
26604,T4d
26605,Dm3p
26606,L2
26607,Mi9
26608,R1-6
26609,Tm32
26610,CB3666
26611,Dm3p
26612,vDeltaF
26613,R1-6
26614,R1-6
26615,T1
26616,L2
26617,T1
26618,Mi9
26619,R1-6
26620,Mi15
26621,T4c
26622,Mi4
26623,Dm2
26624,Tm2
26625,Tm9
26626,Tm20
26627,T4c
26628,C2
26629,T1
26630,R1-6
26631,Dm1
26632,Tm9
26633,T4c
26634,T4c
26635,Dm3p
26636,Mi1
26637,Mi2
26638,R1-6
26639,CB2155
26640,Mi10
26641,L2
26642,Dm3q
26643,Tm21
26644,Tm20
26645,Dm3p
26646,R1-6
26647,R7
26648,Sm06
26649,CB1679
26650,Dm3p
26651,C3
26652,R7
26653,TmY9q__perp
26654,Tm3
26655,T4d
26656,L2
26657,R7
26658,Tm3
26659,Mi2
26660,Tm21
26661,Mi4
26662,MeTu1
26663,R1-6
26664,R1-6
26665,Dm2
26666,Mi10
26667,Tm33
26668,Mi4
26669,Dm4
26670,R1-6
26671,R1-6
26672,Tm2
26673,Tm3
26674,T4d
26675,Tm3
26676,R7
26677,L1
26678,C3
26679,Dm2
26680,L5
26681,Mi1
26682,SLP227
26683,Mi4
26684,Tm9
26685,Tm9
26686,Dm2
26687,LPi04
26688,R8
26689,R1-6
26690,Tm27
26691,LPi04
26692,Mi15
26693,Tm20
26694,L1
26695,Dm2
26696,Mi4
26697,R1-6
26698,Tm2
26699,Mi1
26700,Tm3
26701,LPi04
26702,L1
26703,Mi1
26704,Tm36
26705,L2
26706,Tm21
26707,Mi15
26708,L2
26709,L1
26710,Tm5d
26711,R7
26712,T4d
26713,L3
26714,Dm2
26715,Tm8b
26716,Mi15
26717,R1-6
26718,R1-6
26719,R1-6
26720,Mi9
26721,Tm20
26722,L3
26723,Dm2
26724,Tm5e
26725,Mi4
26726,C2
26727,T4d
26728,Mi4
26729,Tm1
26730,Dm3v
26731,Tm37
26732,Tm1
26733,R1-6
26734,C2
26735,Dm3q
26736,Mi15
26737,L5
26738,L1
26739,Tm5a
26740,R7
26741,Tm1
26742,Sm15
26743,PFNm
26744,Tm9
26745,R1-6
26746,Dm4
26747,R1-6
26748,L2
26749,L5
26750,L1
26751,R8
26752,R1-6
26753,LHAV4a6
26754,Dm11
26755,Mi4
26756,L2
26757,L2
26758,Lawf1
26759,L2
26760,Dm15
26761,R8
26762,Dm3q
26763,L1
26764,Mi9
26765,Mi9
26766,R1-6
26767,Sm01
26768,Tm4
26769,L3
26770,KCapbp-m
26771,Tm1
26772,Tm5e
26773,T4c
26774,T4d
26775,R1-6
26776,Mi1
26777,Dm2
26778,R1-6
26779,R1-6
26780,R1-6
26781,R1-6
26782,T4d
26783,Tm9
26784,LPi04
26785,Dm3q
26786,Dm2
26787,Tm1
26788,LPi04
26789,Mi13
26790,R1-6
26791,Tm27
26792,C3
26793,R1-6
26794,Tm7
26795,Tm20
26796,L1
26797,L1
26798,Tm2
26799,L1
26800,Dm11
26801,Tm8b
26802,Dm15
26803,T4d
26804,C3
26805,R1-6
26806,Mi13
26807,R1-6
26808,vDeltaF
26809,Tm7
26810,L2
26811,Tm20
26812,R1-6
26813,L2
26814,AN_AVLP_45
26815,LHAV6b4
26816,ORN_VM6m
26817,SMP068
26818,Tm4
26819,LPi07
26820,LC45
26821,T5b
26822,T4b
26823,SLP212a
26824,CB1679
26825,LC45
26826,LPi12
26827,T5d
26828,CB2755
26829,CB2755
26830,Li17
26831,FC2B
26832,Y11
26833,TmY5a
26834,Li17
26835,BM_InOm
26836,Li17
26837,ORN_DA1
26838,ORN_DA1
26839,KCab
26840,T5a
26841,Tm4
26842,Li06
26843,LPi07
26844,Sm06
26845,T5c
26846,LHAV6b4
26847,mAL
26848,Li07
26849,KCab
26850,KCg-m
26851,Tm8a
26852,DNp38
26853,R1-6
26854,TmY10
26855,CB0432
26856,KCab
26857,CB0731
26858,WED097
26859,CB2485
26860,mAL
26861,KCg-m
26862,Tm5f
26863,Li17
26864,ORN_DA1
26865,T4b
26866,T4b
26867,KCg-m
26868,CB1508
26869,LC16
26870,LC10a
26871,Li06
26872,T4a
26873,KCg-m
26874,LC10a
26875,CB2536
26876,KCg-m
26877,KCab
26878,KCg-m
26879,CB1479
26880,Tm5f
26881,Dm3v
26882,Dm3v
26883,Tm5a
26884,T4b
26885,CB0998
26886,hDeltaK
26887,T5c
26888,Tm4
26889,LLPC2
26890,TmY3
26891,Y3
26892,T5c
26893,Tm5a
26894,ORN_VC3
26895,SA_DMT_DMetaN_12
26896,Y3
26897,T5d
26898,LC12
26899,CB2625
26900,Y3
26901,LB3
26902,Tm8a
26903,T4a
26904,T5c
26905,Tm5f
26906,Li17
26907,SLP025a
26908,T5c
26909,Li04
26910,T5d
26911,CB3650
26912,IB020
26913,AN_GNG_181
26914,mAL
26915,LPi07
26916,CB0998
26917,Li05
26918,Tm5f
26919,ocellar_retinula_cell
26920,LHPV5g1_a
26921,Tm3
26922,T4b
26923,VES073
26924,Tm20
26925,DNpe015
26926,MTe53
26927,mAL
26928,4I8
26929,CB1679
26930,Y3
26931,Pm03
26932,Y12
26933,PS263
26934,SMP041
26935,KCg-m
26936,Y12
26937,MTe53
26938,4I8
26939,KCab
26940,T5d
26941,PLP237
26942,WED004
26943,T5c
26944,CB1679
26945,T5c
26946,Li05
26947,T5c
26948,T5d
26949,LAL188
26950,TmY5a
26951,Tm4
26952,T5b
26953,T3
26954,LT82a
26955,Y11
26956,TmY31
26957,PFNm
26958,SA_DMT_DMetaN_12
26959,T5a
26960,LC10c
26961,LC45
26962,LC17
26963,KCg-m
26964,Li01
26965,4I9
26966,R1-6
26967,Dm3q
26968,R1-6
26969,Dm3p
26970,R7
26971,Tm5d
26972,R1-6
26973,Tm7
26974,Mi9
26975,Tm27
26976,R1-6
26977,Pm01
26978,Mi2
26979,C3
26980,L2
26981,Dm3q
26982,Pm05
26983,L3
26984,Tm20
26985,Tm27
26986,T4d
26987,Dm3v
26988,Dm3q
26989,L2
26990,L2
26991,R1-6
26992,Lawf1
26993,Dm10
26994,AN_GNG_180
26995,Mi10
26996,R1-6
26997,vDeltaF
26998,T4d
26999,Tm1
27000,TmY16
27001,Dm11
27002,Dm2
27003,R1-6
27004,L3
27005,R8
27006,Tm9
27007,CB2087
27008,LPi05
27009,FC2B
27010,LC11
27011,TmY10
27012,T5a
27013,Li05
27014,PLP237
27015,Mi1
27016,TmY5a
27017,TmY5a
27018,Mi2
27019,CB1679
27020,vDeltaF
27021,LPi12
27022,4I9
27023,LAL188
27024,Li22
27025,Y3
27026,CB2535
27027,SMP255
27028,LC10e
27029,SA_DMT_DMetaN_12
27030,LLPC3
27031,CB2154
27032,Y3
27033,KCg-m
27034,CB0998
27035,SA_DMT_DMetaN_12
27036,SMP320b
27037,KCab
27038,CL182
27039,TmY31
27040,KCg-m
27041,Tm1
27042,T4b
27043,CB2294
27044,4I9
27045,SMP320b
27046,CB0008
27047,T5a
27048,DNpe002
27049,AN_GNG_75
27050,T5c
27051,CB0882
27052,AN_GNG_37
27053,CB2535
27054,BM_InOm
27055,CB1898
27056,Dm10
27057,T2
27058,KCg-m
27059,Mi15
27060,LLPC2
27061,Tm8a
27062,T3
27063,T5c
27064,CB3666
27065,PLP237
27066,Tm4
27067,T5b
27068,KCg-m
27069,JO-mz
27070,T3
27071,CB1221
27072,CB2535
27073,CB3134
27074,CB2154
27075,TmY31
27076,T2
27077,LC11
27078,Tm5f
27079,T4b
27080,T5d
27081,CB0998
27082,Li04
27083,Li05
27084,T4a
27085,SLP025a
27086,Sm21
27087,KCapbp-ap1
27088,Tm4
27089,T3
27090,CB2754
27091,Tm3
27092,CB2535
27093,Tm2
27094,TmY3
27095,T2
27096,BM_InOm
27097,T2
27098,T5b
27099,T5c
27100,T4a
27101,Li22
27102,T3
27103,LC17
27104,CB0432
27105,Li05
27106,AN_GNG_158
27107,DNae008
27108,CB0847
27109,KCg-m
27110,T3
27111,TmY5a
27112,mAL
27113,T5c
27114,KCapbp-ap2
27115,VES072
27116,ORN_VM6m
27117,T4b
27118,T4a
27119,AVLP244
27120,FC2B
27121,T4d
27122,LAL188
27123,Y3
27124,T5b
27125,CB2154
27126,CB2087
27127,AVLP479
27128,CB2087
27129,LPi07
27130,Li17
27131,CB1544
27132,T5a
27133,Y4
27134,Y12
27135,TmY10
27136,WED004
27137,CB1586
27138,SMP093
27139,T5b
27140,Tm27
27141,LC17
27142,Y11
27143,LHPV5g1_a
27144,CB2151
27145,Tm8a
27146,mAL
27147,T1
27148,L1
27149,L4
27150,TuBu09
27151,L3
27152,Tm27
27153,R1-6
27154,L1-3
27155,Dm11
27156,Tm3
27157,LPi04
27158,Dm2
27159,Tm5e
27160,Sm02
27161,Dm3q
27162,L2
27163,Tm20
27164,L4
27165,Lawf1
27166,R1-6
27167,Mi15
27168,Mi4
27169,R1-6
27170,T1
27171,L1
27172,Mi9
27173,R1-6
27174,Tm1
27175,Tm20
27176,L3
27177,R1-6
27178,Tm27
27179,Tm2
27180,Dm3q
27181,R1-6
27182,Tm21
27183,R1-6
27184,Tm2
27185,PFNm
27186,Y3
27187,Tm1
27188,Tm2
27189,TmY9q
27190,Dm15
27191,T1
27192,TmY9q__perp
27193,Mi9
27194,R1-6
27195,Tm1
27196,R8
27197,CB3103
27198,Y11
27199,SMP320b
27200,Dm3p
27201,KCg-m
27202,Li17
27203,T4b
27204,Y3
27205,T4b
27206,CB1479
27207,LLPC2
27208,Tm5f
27209,IB032
27210,CB2754
27211,MTe53
27212,LC45
27213,VES072
27214,T4b
27215,SA_DMT_DMetaN_12
27216,TmY31
27217,Dm15
27218,Y3
27219,aSP-g2
27220,LC17
27221,LAL188
27222,4L0
27223,Li22
27224,T3
27225,CB2754
27226,LC10d
27227,CB1200
27228,T5a
27229,JO-EVM
27230,ORN_DA1
27231,ORN_DA1
27232,LPLC2
27233,Tm4
27234,T5b
27235,CB2151
27236,DNp46
27237,T3
27238,TRN_VP3a
27239,KCab
27240,T5b
27241,SA_DMT_DMetaN_3
27242,Tm5a
27243,TmY31
27244,LC45
27245,PFR
27246,LPi07
